OF_ID,createTime,updateTime,finishTime,Location_ST,Location_City,Location_State,Location_StateFIPS,Location_Zip,x,y,marketname,Market_Website,Market_Facebook,Market_Twitter,season1_date,season1_time,season1_notes,season1_products,season2_date,season2_time,season2_notes,season2_products,season3_date,season3_time,season3_notes,season3_products,season4_date,season4_time,season4_notes,season4_products,Product_1,Product_2,Product_3,Product_4,Product_5,Product_6,Product_7,Product_8,Product_9,Product_10,Product_11,Product_12,Product_13,Product_14,Product_15,Product_16,Product_17,Product_18,Product_19,Product_20,Product_21,Product_22,Product_23,Product_24,Product_25,Product_26,Product_27,Product_28,ActivityList,Activity_1,Activity_2,Activity_3,Activity_4,Activity_5,Activity_6,Activity_7,Activity_8,Activity_9,Activity_10,Activity_11,FacilitiesList,Facilities_1,Facilities_2,Facilities_3,Facilities_4,Facilities_5,Payment_2,Payment_3,Payment_4,Payment_1
4014283,,7/30/2014 0:15,7/30/2014 0:15,2965 State Highway 24,Campbell,Texas,48,75422,-95.931503,33.183129,Texas A&M University-Commerce Twin Oaks Blueberry Farm,www.tamuc.edu/blueberry,www.facebook.com/twinoaksblueberryfarm,,06/21/2014 to 08/08/2014,Mon: 7:00 AM - 12:00 PM;Tue: 7:00 AM - 12:00 PM;Wed: 7:00 AM - 12:00 PM;Thu: 7:00 AM - 12:00 PM;Fri: 7:00 AM - 12:00 PM;,Pick your own blueberries will continue until blueberries are gone.  Open some Saturdays.,Baked goods; Canned or preserved food; Fresh fruits; Grains and/or flour; Honey;,10/24/2014 to 12/24/2014,Thu: 8:00 AM - 12:00 PM;Fri: 8:00 AM - 12:00 PM;Sat: 8:00 AM - 12:00 PM;,Exact dates and hours may change due to Pecan season and student worker availability.,Baked goods; Canned or preserved food; Fresh fruits; Grains and/or flour; Honey; Nuts;,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Educational tours/ classes; Pick Your Own/U-Pick operation;  Other: We are connected with Equine Center and Animal Science for additional tours/education.;,0,1,0,0,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas without tables; Picnic areas with tables; ,1,1,1,1,0,1,1,1,0
4022381,2/8/2019 14:29,2/8/2019 14:35,2/8/2019 14:35,15631 Autumn Oaks Ln,Iola,Texas,48,77861,-96.110927,30.699648,Texas US Farms,www.texasusfarms.com,https://www.facebook.com/TexasUSfarms/?ref=bookmarks,,01/01/2019 to 12/31/2019,Mon: 10:00 AM - 6:00 PM;Tue: 10:00 AM - 6:00 PM;Wed: 10:00 AM - 6:00 PM;Thu: 10:00 AM - 6:00 PM;Fri: 10:00 AM - 6:00 PM;Sat: 10:00 AM - 6:00 PM;,,Bedding plants; Canned or preserved food; Coffee and/or tea; Crafts and/or woodworking items; Herbs; Fresh vegetables; Soap;,,,,,,,,,,,,,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation;  Other: Fishing;,0,1,0,1,1,0,0,0,0,0,0,Hand washing station(s); Picnic areas with tables; ,1,0,0,1,0,1,0,0,0
4014345,,7/31/2014 17:40,7/31/2014 17:40,5975 Culver Drive Southeast,Salem,Oregon,41,97317,-122.938707,44.905624,Thank You Berry Much Farms,www.thankyouberrymuchfarms.com,www.facebook.com/thankyouberrymuchfarms,,06/15/2014 to 08/15/2014,Mon: 8:00 AM - 8:00 PM;Tue: 8:00 AM - 8:00 PM;Wed: 8:00 AM - 8:00 PM;Thu: 8:00 AM - 8:00 PM;Fri: 8:00 AM - 8:00 PM;Sat: 8:00 AM - 8:00 PM;Sun: 8:00 AM - 8:00 PM;,Open every day. Customers are welcome to start picking earlier.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Hand washing station(s); Picnic areas without tables; Picnic areas with tables; ,1,0,1,1,0,1,1,1,0
4017798,7/6/2016 21:31,7/6/2016 21:38,7/6/2016 21:38,3391 Fairville Maple Ridge Rd.,Newark,New York,36,14513,-77.097955,43.1292743,The Apple Shed,www.theappleshed.com,www.facebook.com/theappleshed,www.twitter.com/theappleshed.com,06/15/2016 to 12/23/2016,Mon: 10:00 AM - 6:00 PM;Tue: 10:00 AM - 6:00 PM;Wed: 10:00 AM - 6:00 PM;Thu: 10:00 AM - 6:00 PM;Fri: 10:00 AM - 6:00 PM;Sat: 10:00 AM - 6:00 PM;Sun: 10:00 AM - 6:00 PM;,"Hours vary by season, please call to confirm.  315-331-6294",Baked goods; Canned or preserved food; Coffee and/or tea; Dairy products; Fresh fruits; Fresh vegetables; Honey; Juices; Maple products; Prepared foods;,,,,,,,,,,,,,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,"Celebrations/ corporate events; Educational tours/ classes; Farm meals (lunches, dinners, etc.); Family/ youth activities;  Pick Your Own/U-Pick operation; Tours of manufacturing facilities; Hay rides; Petting zoo;  Other: Playground, Picnic Area;",1,1,1,1,1,1,0,1,0,1,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,1,1
4000145,,7/28/2014 18:57,7/28/2014 18:57,8335 240th Street,O'Brien,Florida,12,32071,-82.9173849,30.0142258,The Back Acres Farm,http://thebackacresfarm.com,https://www.facebook.com/thebackacresfarm,,01/01/2014 to 12/31/2014,,by appointment only at this time,Baked goods; Canned or preserved food; Crafts and/or woodworking items; Eggs; Fresh fruits; Fresh vegetables; Poultry products; Soap;,,,,,,,,,,,,,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Hand washing station(s); ,1,0,0,0,0,1,1,1,0
4012413,,7/27/2014 16:52,7/27/2014 16:52,8171 W 300 N,Etna Green ,Indiana,18,46524,-86.0018429,41.273094,The Berry Patch,,https://www.facebook.com/pages/The-Berry-Patch/260825307322692,,06/08/2014 to 08/15/2014,Mon: 7:00 AM - 7:00 PM;Tue: 7:00 AM - 7:00 PM;Wed: 7:00 AM - 7:00 PM;Thu: 7:00 AM - 7:00 PM;Fri: 7:00 AM - 7:00 PM;Sat: 7:00 AM - 6:00 PM;,Please call for opening date and closing date.,Fresh fruits;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Flush toilets; ,0,1,0,0,0,1,1,0,0
4017289,8/25/2014 16:53,8/26/2014 14:55,8/26/2014 14:55,3035 Peavine Hollow Rd,Crozet,Virginia,51,22932,-78.605054,38.180684,The Berrypatch,,,,,Mon: 8:00 AM - 1:00 PM;Tue: 5:00 PM - 9:00 PM;Wed: 8:00 AM - 1:00 PM;Thu: 5:00 PM - 9:00 PM;Fri: 8:00 AM - 1:00 PM;Sat: 8:00 AM - 4:00 PM;,"Our season is generally the month of June, but can vary with weather.  Call 434-963-0659 for open dates",,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Picnic areas without tables; ,0,0,1,0,0,1,1,0,0
4017428,9/11/2014 12:07,9/11/2014 12:15,9/11/2014 12:15,16147 US HWY 27 N,Marshall,Michigan,26,49068,-84.964657,42.307229,The Blue Barn,http://www.thebluebarninmarshall.com/,,,01/01/2014 to 12/31/2014,,Please call ahead to schedule a visit.,Eggs; Fresh vegetables; Honey; Soap;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4017790,6/28/2016 13:48,6/28/2016 13:55,6/28/2016 13:55,19410 State Route O,Rolla,Missouri,29,65401,-91.743907,37.815275,"The Blue Hill Company, LLC",www.thebluehillco.com,https://www.facebook.com/TheBlueHillCo/,,04/02/2016 to 12/17/2016,Sat: 10:00 AM - 2:00 PM;,"We are open Saturdays except for major Holiday Weekends, (Memorial Day, July 4th, and Labor Day)",Baked goods; Canned or preserved food; Coffee and/or tea; Honey; Nuts; Soap; Other Missouri Made Products;,,,,,,,,,,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Celebrations/ corporate events; Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation; Tours of manufacturing facilities; ,1,1,0,1,1,1,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,1,0
4012551,,10/2/2014 18:22,10/2/2014 18:22,0540 County Road 5,Corunna,Indiana,18,46730,-85.170414,41.510023,The Blueberry Patch,,,,07/04/2014 to 08/30/2014,Mon: 6:00 AM - 8:30 PM;Tue: 6:00 AM - 8:30 PM;Fri: 6:00 AM - 8:30 PM;Sat: 6:00 AM - 8:30 PM;,"We are open:  Monday, Tuesday, Friday and Saturday only, from sunrise to 1 pm, closed from 1 pm to 4pm, then open again from 4 pm to 8:30 pm.",,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4017161,8/6/2014 10:34,8/6/2014 11:01,8/6/2014 11:01,38802 Ave 12,Bonadelle Ranchos-Madera Ranchos ,California,6,93636,-119.844638,36.921673,The Branch & Vine,Thebranchandvine.com,https://www.facebook.com/branchandvine,,01/01/2014 to 12/31/2014,Tue: 10:00 AM - 7:00 PM;Wed: 10:00 AM - 7:00 PM;Thu: 10:00 AM - 7:00 PM;Fri: 10:00 AM - 7:00 PM;Sat: 10:00 AM - 6:00 PM;Sun: 10:00 AM - 5:00 PM;,,Canned or preserved food; Coffee and/or tea; Crafts and/or woodworking items; Cut flowers; Herbs; Fresh fruits; Fresh vegetables; Honey; Nursery stock; Nuts;,,,,,,,,,,,,,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,Hay rides; ,0,0,0,0,0,0,0,1,0,0,0,Picnic areas with tables; ,0,0,0,1,0,1,0,1,0
4001609,,7/27/2014 0:23,7/27/2014 0:23,10 South Main Street,Travelers Rest,South Carolina,45,29690,-82.443133,34.967438,The Carolina Honey Bee Company - Carolina Bee Supply LLC,https://www.carolinahoneybeecompany.com,https://www.facebook.com/CarolinaHoneyBeeCompany,https://twitter.com/CarolinaBeeCo,,Tue: 10:00 AM - 6:00 PM;Wed: 10:00 AM - 6:00 PM;Thu: 10:00 AM - 6:00 PM;Fri: 10:00 AM - 6:00 PM;Sat: 10:00 AM - 6:00 PM;,,Honey;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Family/ youth activities;  ,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,1,0
4000143,,8/13/2014 7:39,8/13/2014 7:39,1704 S. Weimer Rd.,Bloomington,Indiana,18,47403,-86.565445,39.147113,The Chile Woman,www.thechilewoman.com,https://www.facebook.com/TheChileWoman,https://www.twitter.com/TheChileWoman,,,,Bedding plants; Canned or preserved food; Fresh vegetables;,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,1,0
4012655,,8/28/2014 23:03,8/28/2014 23:03,3091 Riverside Road,Benton Harbor,Michigan,26,49022,-86.39771,42.167229,The Extraordinary Berry,Theextraordinaryberry.com,https://www.facebook.com/pages/The-Extraordinary-Berry/228277483856012,,06/23/2014 to 10/06/2014,Mon: 9:00 AM - 6:00 PM;Tue: 9:00 AM - 6:00 PM;Wed: 9:00 AM - 6:00 PM;Thu: 9:00 AM - 6:00 PM;Fri: 9:00 AM - 6:00 PM;Sat: 9:00 AM - 6:00 PM;Sun: 9:00 AM - 6:00 PM;,,Canned or preserved food; Fresh fruits; Fresh vegetables; Honey;,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation; ,0,1,0,1,1,0,0,0,0,0,0,Hand washing station(s); Picnic areas with tables; ,1,0,0,1,0,1,1,0,0
4000135,,7/27/2014 8:27,7/27/2014 8:27,9050 Corkscrew Road,Estero,Florida,12,33928,-81.804158,26.430304,The Farm,thefarm-estero .com,https://www.facebook.com/TheFarmEstero,,11/08/2014 to 05/17/2015,Mon: 7:00 AM - 5:30 PM;Tue: 7:00 AM - 5:30 PM;Wed: 7:00 AM - 5:30 PM;Thu: 7:00 AM - 5:30 PM;Fri: 7:00 AM - 5:30 PM;Sat: 8:00 AM - 5:30 PM;Sun: 8:00 AM - 4:00 PM;,,Baked goods; Canned or preserved food; Cut flowers; Fresh fruits; Fresh vegetables; Honey; Juices; Soap;,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,Celebrations/ corporate events; Educational tours/ classes; Pick Your Own/U-Pick operation; Petting zoo; ,1,1,0,0,1,0,0,0,0,1,0,Hand washing station(s); Picnic areas with tables; ,1,0,0,1,0,1,0,1,0
4016502,,8/25/2014 19:12,,2100 Ruffin Mill Road,Colonial Heights ,Virginia,51,23834,-77.390184,37.309449,The Farm at Boulevard Flower Gardens,www.boulevardflowergardens.com,www.facebook.com/blvd.flower.gardens,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4003066,,8/13/2014 20:30,8/13/2014 20:30,Luce Hill,Mansfield,Vermont,50,5672,-72.641413,44.6058024,The Farm at Morrison Corner,http://www.WoolAndFeathers.com,,https://www.twitter.com/Outlander_Adv,01/01/2014 to 12/31/2014,,"Visitors must call in advance to arrange a visit, we do what we can to accommodate, but we do work off farm.",Crafts and/or woodworking items; Pet food;,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,1,0
4000443,,7/26/2014 18:49,7/26/2014 18:49,663 Doyle Road,Washington,Vermont,50,5675,-72.454976,44.040666,The Farm of Milk and Honey,www.farmofmilkandhoney.com,https://www.facebook.com/pages/The-Farm-of-Milk-and-Honey/472558206183989,,01/01/2014 to 12/31/2014,Mon: 7:00 AM - 7:00 PM;Tue: 7:00 AM - 7:00 PM;Wed: 7:00 AM - 7:00 PM;Thu: 7:00 AM - 7:00 PM;Fri: 7:00 AM - 7:00 PM;Sat: 7:00 AM - 7:00 PM;Sun: 7:00 AM - 7:00 PM;,,Dairy products; Honey;,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,Hand washing station(s); Picnic areas without tables; ,1,0,1,0,0,1,1,0,0
4017308,8/26/2014 13:09,8/26/2014 13:18,8/26/2014 13:18,1655 Flamingo Road,Davie,Florida,12,33325,-80.315158,26.098982,The Farmers Market at Flamingo Road Nursery,www.flamingoroadnursery.com,https://www.facebook.com/FlamingoRoadNursery,,01/01/2014 to 12/31/2014,Mon: 8:00 AM - 6:00 PM;Tue: 8:00 AM - 6:00 PM;Wed: 8:00 AM - 6:00 PM;Thu: 8:00 AM - 6:00 PM;Fri: 8:00 AM - 6:00 PM;Sat: 8:00 AM - 6:00 PM;Sun: 8:00 AM - 6:00 PM;,We are closed Thanksgiving and Christmas Day,Baked goods; Bedding plants; Canned or preserved food; Coffee and/or tea; Cut flowers; Fish and/or seafood; Herbs; Fresh fruits; Fresh vegetables; Grains and/or flour; Honey; Juices; Maple products; Mushrooms; Nursery stock; Nuts; Prepared foods;,,,,,,,,,,,,,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,"Celebrations/ corporate events; Educational tours/ classes; Farm meals (lunches, dinners, etc.); Family/ youth activities;  Hay rides; ",1,1,1,1,0,0,0,1,0,0,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,0,1,0
4017694,5/20/2015 8:38,2/21/2016 8:28,2/21/2016 8:28,4166 Millside Road,Laurel Hill ,Florida,12,32567,-86.45515,30.929088,The Flyin D Ranch,TheFlyinDRanch.com,,,01/01/2016 to 12/31/2016,Mon: 7:00 AM - 7:00 PM;Tue: 7:00 AM - 7:00 PM;Wed: 7:00 AM - 7:00 PM;Thu: 7:00 AM - 7:00 PM;Fri: 7:00 AM - 7:00 PM;Sat: 7:00 AM - 7:00 PM;Sun: 7:00 AM - 7:00 PM;,you can choose your grass fed steer or pasture pigs anytime throughout the year,"Eggs; Grass fed cattle, thornless Blackberries (Natchez, Osage and Ouachita), pasture eggs and pasture raised pigs;",,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4022334,1/27/2018 17:14,1/27/2018 17:19,1/27/2018 17:19,"Highway 68, 1413, box 4",VELARDE,New Mexico,35,87582,-105.969742,36.165529,The Fruit Basket,,,,06/22/2018 to 11/11/2018,Mon: 8:00 AM - 6:00 PM;Tue: 8:00 AM - 6:00 PM;Wed: 8:00 AM - 6:00 PM;Thu: 8:00 AM - 6:00 PM;Fri: 8:00 AM - 6:00 PM;Sat: 8:00 AM - 6:00 PM;Sun: 8:00 AM - 6:00 PM;,,Baked goods; Canned or preserved food; Coffee and/or tea; Cut flowers; Dry beans; Herbs; Fresh fruits; Fresh vegetables; Grains and/or flour; Honey; Juices; Nuts; Prepared foods; Soap;,,,,,,,,,,,,,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,"Educational tours/ classes; Farm meals (lunches, dinners, etc.); Tours of manufacturing facilities; ",0,1,1,0,0,1,0,0,0,0,0,,0,0,0,0,1,1,1,1,1
4017304,8/26/2014 9:48,8/26/2014 9:54,8/26/2014 9:54,W2493 Cty Rd ES,East Troy,Wisconsin,55,53120,-88.4248929,42.7825894,The Gardens @ Michael Fields,www.michaelfields.org,www.facebook.com/MichaelFieldsAgriculturalInstitute,twitter.com/MichaelFieldsAg,05/01/2014 to 11/21/2014,,Our store is open 24/7 and is on the honor system for payment.,Cut flowers; Eggs; Herbs; Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Pick Your Own/U-Pick operation; ,0,1,0,0,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,0,1
4017820,9/14/2016 12:16,9/14/2016 12:23,9/14/2016 12:23,w383n9009 mill st,Oconomowoc ,Wisconsin,55,53066,-88.505108,43.183107,The Garlic Underground,http:/www.thegarlicunderground.com,https://www.facebook.com/garlicug,,08/15/2016 to 10/22/2016,Mon: 8:00 AM - 4:00 PM;Tue: 8:00 AM - 4:00 PM;Wed: 8:00 AM - 4:00 PM;Thu: 8:00 AM - 4:00 PM;Fri: 8:00 AM - 4:00 PM;Sat: 8:00 AM - 12:00 PM;,,Garlic;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
4016730,,8/13/2014 19:58,8/13/2014 19:58,4799 Fisher Road,Athens,Ohio,39,45701,-82.143053,39.268587,The Gold Family Farm,,https://www.facebook.com/pages/The-Gold-Family-Farm/210127155664647,,06/01/2014 to 10/31/2014,,"Open anytime, everyday",Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pick Your Own/U-Pick operation; Hay rides;  Other: Gold Family Farm Flea Market, Crafts and Swap Meet the 3rd weekend in October with pick your own pumpkins and hayrides;",0,0,0,0,1,0,0,1,0,0,0,,0,0,0,0,1,1,1,1,0
4017373,9/2/2014 13:02,9/2/2014 13:09,9/2/2014 13:09,2625 HWY 1 SW,Iowa City,Iowa,19,52240,-91.673626,41.600381,The Golden Egg,,https://www.facebook.com/pages/The-Golden-Egg/212499635466241?ref=hl,,01/01/2014 to 12/31/2014,Mon: 8:00 AM - 8:00 PM;Tue: 8:00 AM - 8:00 PM;Wed: 8:00 AM - 8:00 PM;Thu: 8:00 AM - 8:00 PM;Fri: 8:00 AM - 8:00 PM;Sat: 8:00 AM - 5:00 PM;,Please contact business to confirm availability.,Eggs;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4017591,1/16/2015 10:25,1/16/2015 10:31,1/16/2015 10:31,1800 Scituate Ave,Hope,Rhode Island,44,2831,-71.535465,41.77151,The Good Earth Organic Farm,http://www.goodearthri.com/,https://www.facebook.com/GoodEarthRI,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Family/ youth activities;  ,0,1,0,1,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas without tables; Picnic areas with tables; ,1,1,1,1,0,1,1,1,1
4004327,,10/13/2014 22:09,10/13/2014 22:09,510 Gap Hill Rd. - No Mail Receptacle,Six Mile,South Carolina,45,29682,-82.869578,34.839952,The Happy Berry,www.thehappyberry.com,,,06/01/2014 to 10/31/2014,Mon: 8:00 AM - 9:00 PM;Tue: 8:00 AM - 9:00 PM;Wed: 8:00 AM - 9:00 PM;Thu: 8:00 AM - 9:00 PM;Fri: 8:00 AM - 9:00 PM;Sat: 8:00 AM - 6:00 PM;Sun: 12:00 PM - 9:00 PM;,Bring-your-own-buckey,Fresh fruits;,01/01/2014 to 04/10/2014,Sat: 11:00 AM - 3:00 PM;,We are open 7days a week by appointment otherwise...call 864 350 9345 to arrange,Cut flowers; Nursery stock;,01/01/2014 to 12/31/2014,,Tours and consultation all other times by appointment...call 864 350 9345,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Pick Your Own/U-Pick operation; ,0,1,0,0,1,0,0,0,0,0,0,Hand washing station(s); Picnic areas with tables; ,1,0,0,1,0,1,1,1,0
4000131,,7/26/2014 18:18,7/26/2014 18:18,442 CR 233,Hallettsville,Texas,48,77964,-96.9271524,29.5629932,The Herb Cottage,http://theherbcottage.com,https://www.facebook.com/theherbcottage,https://twitter.com/herbiecott,01/01/2014 to 12/31/2014,,I do not keep regular hours. I'm open when I'm there.,Bedding plants; Nursery stock;,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,1,0
4017352,8/29/2014 12:59,8/29/2014 13:36,8/29/2014 13:36,1 East Washington ST,Middleburg ,Virginia,51,20117,-77.7354222,38.9690132,The Home Farm Store sells Ayrshire Farm products and products from neighboring Virginia farms,www.AyrshireFarm.com,www.facebook.com/ayrshirefarmshires,,,Mon: 10:00 AM - 6:00 PM;Tue: 10:00 AM - 6:00 PM;Wed: 10:00 AM - 6:00 PM;Thu: 10:00 AM - 6:00 PM;Fri: 10:00 AM - 7:00 PM;Sat: 10:00 AM - 6:00 PM;Sun: 10:00 AM - 6:00 PM;,"We are closed for 4 holidays: Thanksgiving Day, Christmas Day, New Year's Day & Easter Sunday",Baked goods; Bedding plants; Canned or preserved food; Cut flowers; Dairy products; Eggs; Herbs; Fresh vegetables; Honey; Maple products; Mushrooms; Nuts; Pet food; Poultry products; Prepared foods; Non-poultry meat; Soap; Tofu; Wine;,,,,,,,,,,,,,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,Flush toilets; Picnic areas without tables; Picnic areas with tables; ,0,1,1,1,0,1,1,1,0
4015775,,8/7/2014 14:21,8/7/2014 14:21,8603 Van Wyck Road,Lancaster,South Carolina,45,29720,-80.860885,34.890908,The Ivy Place LLC,www.ivyplaceevents.com,www.facebook.com/theivyplace,www.twitter.com/theivyplace,04/07/2014 to 07/01/2014,Mon: 10:00 AM - 6:00 PM;Tue: 10:00 AM - 6:00 PM;Wed: 10:00 AM - 6:00 PM;Thu: 10:00 AM - 6:00 PM;Fri: 10:00 AM - 6:00 PM;Sat: 10:00 AM - 6:00 PM;,Closed Sundays,Cut flowers; Fresh fruits;,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Celebrations/ corporate events; Pick Your Own/U-Pick operation; ,1,0,0,0,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas without tables; ,1,1,1,0,0,1,1,1,0
4017567,12/3/2014 11:06,12/3/2014 11:14,12/3/2014 11:14,2246 Tyler Bridge Rd.,Bristol,Vermont,50,5443,-73.098989,44.26625,The Last Resort Farm,www.lastresortfarm.com,last resort farm,,01/01/2014 to 12/31/2014,,open self-serve 24/7,Canned or preserved food; Dry beans; Eggs; Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Pick Your Own/U-Pick operation; ,0,1,0,0,1,0,0,0,0,0,0,Hand washing station(s); Picnic areas with tables; ,1,0,0,1,0,1,1,0,0
